clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-2__glissando__speech__0004,EN-Alto-2,glissando,speech,<SP> now the day bleeds <SP> into nightfall <SP> and you're not here <SP> to get me through it all <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__glissando__speech__0001,EN-Alto-2,glissando,speech,this all or nothing <SP> really got a way of driving me crazy <SP> i need somebody to heal <SP>,what do you need more is there something else you are searching for
EN-Alto-2__glissando__speech__0000,EN-Alto-2,glissando,speech,<SP> i'm going under <SP> and this time <SP> i fear there's no one to save me <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__glissando__speech__0003,EN-Alto-2,glissando,speech,it's easy to say <SP> but <SP> it's never the same <SP> i guess <SP> i kinda liked the way you numbed all the pain <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__glissando__speech__0002,EN-Alto-2,glissando,speech,then <SP> i am still <SP> and wait here in the silence <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__glissando__speech__0007,EN-Alto-2,glissando,speech,you raise me up <SP> to more than i can be <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-2__glissando__speech__0005,EN-Alto-2,glissando,speech,you raise me up <SP> to walk on stormy seas <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__glissando__speech__0004,EN-Alto-2,glissando,speech,<SP> you raise me up <SP> so i can stand on mountains <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__glissando__speech__0001,EN-Alto-2,glissando,speech,when troubles come <SP> and my heart <SP> burdened be <SP>,what do you need more is there something else you are searching for
EN-Alto-2__glissando__speech__0000,EN-Alto-2,glissando,speech,<SP> when i am down <SP> and oh my soul so weary <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__glissando__speech__0003,EN-Alto-2,glissando,speech,until you come <SP> and sit a while with me <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__glissando__speech__0006,EN-Alto-2,glissando,speech,i am strong <SP> when i am on your shoulders <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-2__glissando__speech__0002,EN-Alto-2,glissando,speech,i wonder why <SP> i wonder where they are <SP> the days we had <SP> the songs we sang together <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-2__glissando__speech__0005,EN-Alto-2,glissando,speech,where the skies are blue to see you once again <SP> my love <SP> overseas from coast to coast <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-2__glissando__speech__0004,EN-Alto-2,glissando,speech,<SP> so i say a little prayer <SP> and hope my dreams <SP> will take me there <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-2__glissando__speech__0001,EN-Alto-2,glissando,speech,i'm all alone <SP> the rooms are getting smaller <SP> i wonder how <SP>,what do you need more is there something else you are searching for
EN-Alto-2__glissando__speech__0000,EN-Alto-2,glissando,speech,<SP> an empty street <SP> an empty house <SP> a hole inside my heart <SP>,tell me something girl are you happy in this modern world
EN-Alto-2__glissando__speech__0003,EN-Alto-2,glissando,speech,oh yeah <SP> and oh my love <SP> i'm holding on forever <SP> reaching for a love <SP> that seems so far <SP>,in the bad times i fear myself tell me something boy
EN-Alto-2__glissando__speech__0006,EN-Alto-2,glissando,speech,to find a place <SP> i love the most <SP> where the fields <SP> are green <SP> to see you once again <SP> my love <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__pharyngeal__speech__0010,EN-Alto-1,pharyngeal,speech,and i said romeo take me somewhere we can be alone i'll be waiting all there's left to do is run <SP> you'll be the prince,when the sun goes down and the band won't play i always
EN-Alto-1__pharyngeal__speech__0017,EN-Alto-1,pharyngeal,speech,for you but you never come <SP> is this in my head i don't know what to think he knelt to the ground and pulled out a ring and said,for you but you never come is this in my head i don't know what to think he knelt to the ground and pulled out the rain and said
EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,see you make your way through the crowd and say hello <SP> little did i know,i'm falling in all the good times i find myself longing for change
EN-Alto-1__pharyngeal__speech__0014,EN-Alto-1,pharyngeal,speech,<SP> i got tired of waiting wondering if you were ever coming around,in the shallow we are far from the shallow now
EN-Alto-1__pharyngeal__speech__0018,EN-Alto-1,pharyngeal,speech,marry me juliet you'll never have to be alone <SP> i love you and that's all i really know i talked to your dad go pick out a white dress <SP> it's a love story baby just say yes,marry me julia you'll never have to be alone i love you and that's all i really know i talk to your dad go pick out the white dress it's a love story baby just say yes
EN-Alto-1__pharyngeal__speech__0011,EN-Alto-1,pharyngeal,speech,and i'll be the princess <SP> it's a love story baby just say yes <SP>,remember us this way way
EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,<SP> so i sneak out to the garden to see you we keep quiet cause we're dead if they knew so close your eyes,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__pharyngeal__speech__0005,EN-Alto-1,pharyngeal,speech,and i said <SP> romeo take me somewhere we can be alone i'll be,and hard keeping is so hardcore i'm falling
EN-Alto-1__pharyngeal__speech__0004,EN-Alto-1,pharyngeal,speech,and i was crying on the staircase begging you please don't go <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__pharyngeal__speech__0012,EN-Alto-1,pharyngeal,speech,romeo save me they're trying to tell me how to feel <SP> this love is difficult but it's real <SP> don't be afraid we'll,when you look at me and the whole world face
EN-Alto-1__pharyngeal__speech__0008,EN-Alto-1,pharyngeal,speech,escape this town for a little while oh <SP> oh cause you were romeo i was a scarlet letter <SP> and my daddy said stay away from juliet <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__pharyngeal__speech__0009,EN-Alto-1,pharyngeal,speech,but you were everything to me i was begging you please don't go <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__pharyngeal__speech__0001,EN-Alto-1,pharyngeal,speech,on a balcony in summer air see the lights see the party the ball gowns <SP>,what do you need more is there something else you are searching for
EN-Alto-1__pharyngeal__speech__0015,EN-Alto-1,pharyngeal,speech,my faith in you was fading <SP> when i met you on the outskirts of town,i'll always remember us this way
EN-Alto-1__pharyngeal__speech__0000,EN-Alto-1,pharyngeal,speech,<SP> we were both young when i first saw you i close my eyes and the flashback starts <SP> i'm standing there,tell me something girl are you happy in this modern world
EN-Alto-1__pharyngeal__speech__0013,EN-Alto-1,pharyngeal,speech,make it out of this mess <SP> it's a love story baby just say yes <SP>,i always remember us this way
EN-Alto-1__pharyngeal__speech__0016,EN-Alto-1,pharyngeal,speech,and i said <SP> romeo save me i've been feeling so alone <SP> i keep waiting,and i said romeo save me i've been feeling so alone i keep waiting
EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,that you were romeo you were throwing pebbles and my daddy said stay away from juliet <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,waiting all there's left to do is run <SP> you'll be the prince and i'll be the princess it's a love story baby just say yes <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__pharyngeal__speech__0010,EN-Alto-1,pharyngeal,speech,away maybe if you take one more than i would know for sure there's nothing left to say <SP> tell me that you love me anyway <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,nowhere to hide i don't know why but i know we can make it,i'm falling in all the good times i find myself longing for change
EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,so you tell me that you love me yeah <SP> and tell me that i <SP> take your breathe,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__pharyngeal__speech__0005,EN-Alto-1,pharyngeal,speech,<SP> show me look what we found turn it around every day,and hard keeping is so hardcore i'm falling
EN-Alto-1__pharyngeal__speech__0004,EN-Alto-1,pharyngeal,speech,away and <SP> maybe if you take one more then i would know for sure there's nothing left to say <SP> tell me that you love me anyway <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__pharyngeal__speech__0008,EN-Alto-1,pharyngeal,speech,away <SP> maybe if you take one more <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__pharyngeal__speech__0009,EN-Alto-1,pharyngeal,speech,<SP> so tell me that you love me yeah and tell me that i take your breathe,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__pharyngeal__speech__0001,EN-Alto-1,pharyngeal,speech,and what you feel inside is being shared with someone else <SP>,what do you need more is there something else you are searching for
EN-Alto-1__pharyngeal__speech__0000,EN-Alto-1,pharyngeal,speech,<SP> waking up beside yourself,tell me something girl are you happy in this modern world
EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,as long as you say it <SP> so tell me that you love me yeah <SP> and tell me that i take your breathe,in the bad times i fear myself tell me something boy
EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,i can hear what you say <SP> now i know why know we can make it <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__pharyngeal__speech__0010,EN-Alto-1,pharyngeal,speech,<SP> na na na na na na na na na na na na na na na na na na na na na na na na na na <SP> i'm no beauty queen i'm just beautiful me <SP> na na na na na na <SP> na na na na na na <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,you'd like to change about yourself <SP> but when it comes to me <SP> i wouldn't wanna <SP> be anybody else <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__pharyngeal__speech__0014,EN-Alto-1,pharyngeal,speech,who says you're not pretty <SP> who says you're not beautiful <SP> who says <SP>,in the shallow we are far from the shallow now
EN-Alto-1__pharyngeal__speech__0011,EN-Alto-1,pharyngeal,speech,na na na na na na na na <SP> na na na na na na <SP> you've got every right <SP> to a beautiful life,remember us this way way
EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,<SP> it's such a funny thing how nothing's funny when it's you <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__pharyngeal__speech__0005,EN-Alto-1,pharyngeal,speech,<SP> who says <SP> who says you're not perfect <SP> who says you're not worth it <SP> who says you're the only one that's hurting <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__pharyngeal__speech__0004,EN-Alto-1,pharyngeal,speech,na na <SP> na na na na na na <SP> na na na na na na <SP> you've got every right <SP> to a beautiful life <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__pharyngeal__speech__0012,EN-Alto-1,pharyngeal,speech,<SP> who says <SP> who says you're not perfect <SP> who says you're not worth it <SP>,when you look at me and the whole world face
EN-Alto-1__pharyngeal__speech__0008,EN-Alto-1,pharyngeal,speech,you tell them what you mean <SP> but they keep whiting out the truth <SP> it's like the work of art <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__pharyngeal__speech__0009,EN-Alto-1,pharyngeal,speech,that never gets to see the light <SP> keep you beneath the stars <SP> won't let you touch the sky <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__pharyngeal__speech__0001,EN-Alto-1,pharyngeal,speech,told me i wasn't good enough <SP> but who are you to judge <SP> when you're a diamond in the rough <SP> i'm sure you got some things <SP>,what do you need more is there something else you are searching for
EN-Alto-1__pharyngeal__speech__0000,EN-Alto-1,pharyngeal,speech,<SP> you made me insecure,tell me something girl are you happy in this modern world
EN-Alto-1__pharyngeal__speech__0013,EN-Alto-1,pharyngeal,speech,who says you're the only one that's hurting <SP> trust me <SP> that's the price of beauty <SP>,i always remember us this way
EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,na na na na na na na na na na na na na na na na na na na na na na na na na na <SP> i'm not beauty queen i'm just beautiful me <SP> na na na na na na na na na na na na,in the bad times i fear myself tell me something boy
EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,trust me <SP> that's the price of beauty <SP> who says you're not pretty <SP> who says you're not beautiful <SP> who says <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__pharyngeal__speech__0010,EN-Alto-1,pharyngeal,speech,<SP> certain as the sun rising in the east <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,then somebody bends <SP> unexpectedly <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__pharyngeal__speech__0011,EN-Alto-1,pharyngeal,speech,tale as old as time song as old as rhyme <SP> beauty the beast <SP>,remember us this way way
EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,<SP> tale as old as time,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__pharyngeal__speech__0005,EN-Alto-1,pharyngeal,speech,<SP> ever just the same <SP> ever a surprise <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__pharyngeal__speech__0004,EN-Alto-1,pharyngeal,speech,both a little scared <SP> neither one prepared <SP> beauty and the beast <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__pharyngeal__speech__0012,EN-Alto-1,pharyngeal,speech,tale as old as time <SP> song as old as rhyme <SP>,when you look at me and the whole world face
EN-Alto-1__pharyngeal__speech__0008,EN-Alto-1,pharyngeal,speech,tune as old as song <SP> bitter sweet and strange <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__pharyngeal__speech__0009,EN-Alto-1,pharyngeal,speech,finding you can change <SP> learning you were wrong <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__pharyngeal__speech__0001,EN-Alto-1,pharyngeal,speech,true as it can be <SP> barely even friends <SP>,what do you need more is there something else you are searching for
EN-Alto-1__pharyngeal__speech__0000,EN-Alto-1,pharyngeal,speech,<SP> tale as old as time <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__pharyngeal__speech__0013,EN-Alto-1,pharyngeal,speech,beauty and the beast <SP>,i always remember us this way
EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,<SP> just a little change small to say the least <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,ever as before <SP> ever just as sure <SP> as the sun will rise <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__pharyngeal__speech__0010,EN-Alto-1,pharyngeal,speech,<SP> if only i had a little bit more time <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__pharyngeal__speech__0017,EN-Alto-1,pharyngeal,speech,dear <SP> it won't be long now <SP> it won't be long <SP> now <SP>,for you but you never come is this in my head i don't know what to think he knelt to the ground and pulled out the rain and said
EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,holding a rope and we'll go up up up but i'll fly a little higher,i'm falling in all the good times i find myself longing for change
EN-Alto-1__pharyngeal__speech__0014,EN-Alto-1,pharyngeal,speech,i'll <SP> see you again <SP> we'll float up in the clouds and we'll <SP> never,in the shallow we are far from the shallow now
EN-Alto-1__pharyngeal__speech__0011,EN-Alto-1,pharyngeal,speech,if only i had a little bit more time <SP>,remember us this way way
EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,up <SP> and everything will be just fine and we'll go up up up <SP> but i'll fly a little higher <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__pharyngeal__speech__0005,EN-Alto-1,pharyngeal,speech,on land well i'll never get my chance be ready to live <SP> and it'll be ripped <SP> right out of my hands <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__pharyngeal__speech__0004,EN-Alto-1,pharyngeal,speech,dear it won't be long now it won't be <SP> long now when we get back,i'm too tired trying to fill that void or do you need more
EN-Alto-1__pharyngeal__speech__0012,EN-Alto-1,pharyngeal,speech,with you we could go up up up and take that little ride,when you look at me and the whole world face
EN-Alto-1__pharyngeal__speech__0008,EN-Alto-1,pharyngeal,speech,go up in the clouds because the view's a little nicer <SP> up here my,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__pharyngeal__speech__0009,EN-Alto-1,pharyngeal,speech,dear <SP> it won't be long now <SP> it won't be long now,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__pharyngeal__speech__0001,EN-Alto-1,pharyngeal,speech,and i needed a way to climb and grab a hold of the edge you <SP> were sitting there,what do you need more is there something else you are searching for
EN-Alto-1__pharyngeal__speech__0015,EN-Alto-1,pharyngeal,speech,see the end we'll go up up <SP> up <SP> but i'll fly a little higher <SP>,i'll always remember us this way
EN-Alto-1__pharyngeal__speech__0000,EN-Alto-1,pharyngeal,speech,<SP> i fell down down down in this dark and lonely hole there was no one there to <SP> care about me anymore,tell me something girl are you happy in this modern world
EN-Alto-1__pharyngeal__speech__0013,EN-Alto-1,pharyngeal,speech,we'll sit there holding hands <SP> and everything will be just <SP> right and maybe someday,i always remember us this way
EN-Alto-1__pharyngeal__speech__0016,EN-Alto-1,pharyngeal,speech,go up in the clouds because the view's a little nicer <SP> up here my,and i said romeo save me i've been feeling so alone i keep waiting
EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,go up in the clouds because the view's a little nicer up here my,in the bad times i fear myself tell me something boy
EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,and maybe someday we'll take a little ride we'll go up up <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__pharyngeal__speech__0010,EN-Alto-1,pharyngeal,speech,<SP> why can't you see that the clouds are in your head <SP> i would stay there <SP> there <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__pharyngeal__speech__0002,EN-Alto-1,pharyngeal,speech,<SP> in the dark we <SP> we we stand apart <SP> we <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__pharyngeal__speech__0011,EN-Alto-1,pharyngeal,speech,there's no need to fear <SP> fear <SP> and when you need to talk it out with someone you can trust <SP> what you see,remember us this way way
EN-Alto-1__pharyngeal__speech__0007,EN-Alto-1,pharyngeal,speech,i'll be your lighthouse i'll make it okay <SP> when i see your monsters,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__pharyngeal__speech__0005,EN-Alto-1,pharyngeal,speech,are the bad bad bad memories take your time <SP> and you'll find me,and hard keeping is so hardcore i'm falling
EN-Alto-1__pharyngeal__speech__0004,EN-Alto-1,pharyngeal,speech,you just want to hide <SP> hide <SP> hide <SP> never show your smile smile <SP> stand alone when you need someone <SP> it's the hardest thing of all <SP> that you see,i'm too tired trying to fill that void or do you need more
EN-Alto-1__pharyngeal__speech__0012,EN-Alto-1,pharyngeal,speech,are the bad <SP> bad <SP> bad memories take your time <SP> and you'll find me <SP>,when you look at me and the whole world face
EN-Alto-1__pharyngeal__speech__0008,EN-Alto-1,pharyngeal,speech,i'll stand there so brave <SP> and chase them all away <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__pharyngeal__speech__0009,EN-Alto-1,pharyngeal,speech,<SP> i could see the sky sky sky beautiful tonight <SP> night <SP> when you breathe,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__pharyngeal__speech__0001,EN-Alto-1,pharyngeal,speech,i'll be your lighthouse i'll make it okay <SP> when i see your monsters <SP> i'll stand there so brave and chase them all away <SP>,what do you need more is there something else you are searching for
EN-Alto-1__pharyngeal__speech__0000,EN-Alto-1,pharyngeal,speech,<SP> i see your monsters i see your pain <SP> tell me your problems i'll chase them away <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__pharyngeal__speech__0003,EN-Alto-1,pharyngeal,speech,we never see that the things we need are staring right at us <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__pharyngeal__speech__0006,EN-Alto-1,pharyngeal,speech,<SP> i see your monsters <SP> i see your pain <SP> tell me your problems i'll chase them away <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,couldn't keep it in heaven knows i tried <SP> don't let them in,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,let it go <SP> let it go <SP> can't hurt back any more <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,don't let them know <SP> well now they know <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,a kingdom of isolation <SP> and it looks like i'm the queen <SP> the wind is howling like swirling storm inside <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> the snow glows white on mountain tonight <SP> not a footprint to be seen <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,don't let them see <SP> be the good girl you always have to be <SP> conceal don't feel,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,let it go <SP> let it go <SP> turn away and slam the door <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,it's true that visions are seldom all they seem <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,i know you that look in your eyes is so familiar a gleam <SP> and i know,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> i know you i walked with you once upon a dream <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,but if i know you <SP> i know what you'll do <SP> you'll love me at once the way you did once upon a dream <SP>,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,red brick alleyways <SP> winding like a maze <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,wandering in a haze <SP> soundtrack turned up all the way <SP> a smile to end the day <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,away <SP> played this song for days,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,a turntable corner cafe <SP> as evening fades to gray <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> sunset fades away <SP> street lights start to blaze <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,these memories rewind <SP> replay <SP> and i am far,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,that never gets to see the light <SP> keep you beneath the stars <SP> won't let you touch the sky <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__breathy__speech__0017,EN-Alto-1,breathy,speech,listen to me <SP> who says you don't pass the test <SP> who says you can't be the best <SP> who said <SP> who said <SP> would you tell me who said that <SP>,for you but you never come is this in my head i don't know what to think he knelt to the ground and pulled out the rain and said
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,you'd like to change about yourself <SP> but when it comes to me <SP> i wouldn't wanna <SP> be anybody else <SP>,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0014,EN-Alto-1,breathy,speech,who says you're the only one that's hurting <SP> trust me <SP> that's the price of beauty <SP>,in the shallow we are far from the shallow now
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,<SP> na na na na na na na na na na na na na na na na na na na na na na na na na na <SP> i'm no beauty queen i'm just beautiful me <SP> na na na na na na <SP> na na na na na na <SP>,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,who says you're not pretty <SP> who says you're not beautiful <SP> who says <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,<SP> c'mon <SP> who says <SP> who says you're not perfect <SP> who says you're not worth it <SP>,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,na na <SP> na na na na na na <SP> na na na na na na <SP> you've got every right <SP> to a beautiful life <SP>,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,na na na na na na na na <SP> na na na na na na <SP> you've got every right <SP> to a beautiful life,when you look at me and the whole world face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,<SP> it's such a funny thing how nothing's funny when it's you <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,you tell them what you mean <SP> but they keep whiting out the truth <SP> it's like the work of art <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,told me i wasn't good enough <SP> but who are you to judge <SP> when you're a diamond in the rough <SP> i'm sure you got some things <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0015,EN-Alto-1,breathy,speech,who says you're not pretty <SP> who says you're not beautiful <SP> who says <SP>,i'll always remember us this way
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> you made me insecure,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,<SP> c'mon <SP> who says <SP> who says you're not perfect <SP> who says you're not worth it <SP>,i always remember us this way
EN-Alto-1__breathy__speech__0016,EN-Alto-1,breathy,speech,<SP> who says you're not star potential who says you're not presidential <SP> who says you can't be in movies <SP> listen to me,and i said romeo save me i've been feeling so alone i keep waiting
EN-Alto-1__breathy__speech__0003,EN-Alto-1,breathy,speech,na na na na na na na na na na na na na na na na na na na na na na na na na na <SP> i'm not beauty queen i'm just beautiful me <SP> na na na na na na na na na na na na,in the bad times i fear myself tell me something boy
EN-Alto-1__breathy__speech__0006,EN-Alto-1,breathy,speech,who says you're the only one that's hurting <SP> trust me <SP> that's the price of beauty <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Alto-1__breathy__speech__0010,EN-Alto-1,breathy,speech,this is the best feeling <SP>,when the sun goes down and the band won't play i always
EN-Alto-1__breathy__speech__0002,EN-Alto-1,breathy,speech,i wouldn't change a thing about it this is the best,i'm falling in all the good times i find myself longing for change
EN-Alto-1__breathy__speech__0011,EN-Alto-1,breathy,speech,this innocence is brilliant <SP> i hope that it will stay <SP> this moment,remember us this way way
EN-Alto-1__breathy__speech__0007,EN-Alto-1,breathy,speech,<SP> i found a place so safe not a single tear,don't you let it go i'm wonderstruck dancing around all alone
EN-Alto-1__breathy__speech__0005,EN-Alto-1,breathy,speech,please don't go away <SP> i need you now,and hard keeping is so hardcore i'm falling
EN-Alto-1__breathy__speech__0004,EN-Alto-1,breathy,speech,i hope that it will stay <SP> this moment is perfect,i'm too tired trying to fill that void or do you need more
EN-Alto-1__breathy__speech__0012,EN-Alto-1,breathy,speech,is perfect please don't go away i <SP> need you now,when you look at me and the whole world face
EN-Alto-1__breathy__speech__0008,EN-Alto-1,breathy,speech,the first time in my life and now it's so clear <SP> feel calm i belong i'm so happy here,i spent forever wondering if you knew i was enchanted to meet you
EN-Alto-1__breathy__speech__0009,EN-Alto-1,breathy,speech,it's so strong and now i let myself be sincere <SP> i wouldn't change a thing about it <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Alto-1__breathy__speech__0001,EN-Alto-1,breathy,speech,slowing down i look around and i am so amazed <SP> i think about the little things that make life great <SP>,what do you need more is there something else you are searching for
EN-Alto-1__breathy__speech__0000,EN-Alto-1,breathy,speech,<SP> waking up i see that everything is okay the first time in my life and now it's so great <SP>,tell me something girl are you happy in this modern world
EN-Alto-1__breathy__speech__0013,EN-Alto-1,breathy,speech,and i'll hold on to it <SP> don't you let it pass you by,i always remember us this way
