clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Alto-2__mixed_falsetto__technique__0000,EN-Alto-2,mixed_falsetto,technique,hey jude don't make it bad,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,we will glow in the dark turning dust to gold and we'll dream it possible,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,when your dreams come alive you're unstoppable take a shot chase the sun find the beautiful,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,until i make it real and all i see is stars it's not until you fall that you fly,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,jumping out of my skin pull the chord yeah i believe it the past,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,is everything we were don't make us who we are so i'll dream,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,i will run i will climb i will soar i'm undefeated,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,we will glow in the dark turning dust to gold and we'll dream it possible,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,when your dreams come alive you're unstoppable take a shot chase the sun find the beautiful,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,until i make it real and all i see is stars it's not until you fall that you fly,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,jumping out of my skin pull the chord yeah i believe it the past,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,is everything we were don't make us who we are so i'll dream,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,i will run i will climb i will soar i'm undefeated,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0006,EN-Alto-2,breathy,control,feel the world around me i had no time to choose,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,i was still a child didn't get the chance to,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0007,EN-Alto-2,breathy,control,what i chose to do so go easy on me,when i'm no longer beautiful
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,go easy on me baby,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,in this silence baby let me in,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,that i've been washing my hands in forever i know there is hope,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,in these waters but i can't bring myself to swim when i am drowning,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,there ain't no gold in this river,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0006,EN-Alto-2,breathy,technique,feel the world around me i had no time to choose,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,i was still a child didn't get the chance to,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0007,EN-Alto-2,breathy,technique,what i chose to do so go easy on me,when i'm no longer beautiful
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,go easy on me baby,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,in this silence baby let me in,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,that i've been washing my hands in forever i know there is hope,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,in these waters but i can't bring myself to swim when i am drowning,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,there ain't no gold in this river,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0006,EN-Alto-2,breathy,control,shines every shing a ling a ling that they're starting to sing so fine,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,every shalalala every wo'wo still,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0007,EN-Alto-2,breathy,control,when they get to the part where he's breaking her heart it can really make me cry,when i'm no longer beautiful
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,just like a long lost friend all the songs i loved so well,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,how i wondered where they'd gone but they're back again,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,waiting for my favorite songs when they played i'd sing along,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,it made me smile those were such happy times and not so long ago,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0008,EN-Alto-2,breathy,control,just like before it's yesterday once more,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,when i was young i'd listen to the radio,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0006,EN-Alto-2,breathy,technique,shines every shing a ling a ling that they're starting to sing so fine,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,every shalalala every wo'wo still,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0007,EN-Alto-2,breathy,technique,when they get to the part where he's breaking her heart it can really make me cry,when i'm no longer beautiful
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,just like a long lost friend all the songs i loved so well,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,how i wondered where they'd gone but they're back again,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,waiting for my favorite songs when they played i'd sing along,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,it made me smile those were such happy times and not so long ago,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0008,EN-Alto-2,breathy,technique,just like before it's yesterday once more,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,when i was young i'd listen to the radio,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0006,EN-Alto-2,breathy,control,where the skies are blue to see you once again my love,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,so i say a little prayer and hope my dreams will take me there,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0007,EN-Alto-2,breathy,control,overseas from coast to coast to find a place i love the most,when i'm no longer beautiful
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,i'm holding on forever reaching for a love that seems so far,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,the songs we sang together oh yeah and oh my love,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,i'm all alone the rooms are getting smaller i wonder how,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,i wonder why i wonder where they are the days we had,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0008,EN-Alto-2,breathy,control,where the fields are green to see you once again my love,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,an empty street an empty house a hole inside my heart,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0006,EN-Alto-2,breathy,technique,where the skies are blue to see you once again my love,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,so i say a little prayer and hope my dreams will take me there,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0007,EN-Alto-2,breathy,technique,overseas from coast to coast to find a place i love the most,when i'm no longer beautiful
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,i'm holding on forever reaching for a love that seems so far,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,the songs we sang together oh yeah and oh my love,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,i'm all alone the rooms are getting smaller i wonder how,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,i wonder why i wonder where they are the days we had,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0008,EN-Alto-2,breathy,technique,where the fields are green to see you once again my love,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,an empty street an empty house a hole inside my heart,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0006,EN-Alto-2,breathy,control,cause all of me loves all of you,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,you're crazy and i'm out of my mind,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0007,EN-Alto-2,breathy,control,love your curves and all your edges all your perfect imperfections,when i'm no longer beautiful
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,my head's under water but i'm breathing fine,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,and i'm so dizzy don't know what hit me but i'll be alright,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,got my head spinning no kidding i can't pin you down,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,what's going on in that beautiful mind i'm on your magical mystery ride,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0008,EN-Alto-2,breathy,control,give your all to me i'll give my all to you,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__control__0009,EN-Alto-2,breathy,control,you're my end and my beginning even when i lose i'm winning,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,what would i do without your smart mouth drawing me in and you kicking me out,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0006,EN-Alto-2,breathy,technique,cause all of me loves all of you,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,you're crazy and i'm out of my mind,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0007,EN-Alto-2,breathy,technique,love your curves and all your edges all your perfect imperfections,when i'm no longer beautiful
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,my head's under water but i'm breathing fine,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,and i'm so dizzy don't know what hit me but i'll be alright,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,got my head spinning no kidding i can't pin you down,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,what's going on in that beautiful mind i'm on your magical mystery ride,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0008,EN-Alto-2,breathy,technique,give your all to me i'll give my all to you,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__technique__0009,EN-Alto-2,breathy,technique,you're my end and my beginning even when i lose i'm winning,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,what would i do without your smart mouth drawing me in and you kicking me out,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,now the day bleeds into nightfall and you're not here to get me through it all,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,it's easy to say but it's never the same i guess i kinda liked the way you numbed all the pain,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,this all or nothing really got a way of driving me crazy i need somebody to heal,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,somebody to know somebody to have somebody to hold,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,i'm going under and this time i fear there's no one to save me,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,i let my guard down and then you pulled the rug i was getting kinda used to being someone you loved,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,now the day bleeds into nightfall and you're not here to get me through it all,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,it's easy to say but it's never the same i guess i kinda liked the way you numbed all the pain,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,this all or nothing really got a way of driving me crazy i need somebody to heal,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,somebody to know somebody to have somebody to hold,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,i'm going under and this time i fear there's no one to save me,i've seen the world down it all have my cake now
EN-Alto-2__breathy__control__0010,EN-Alto-2,breathy,control,sometimes it lasts in love but sometimes it hurts instead,in the shadow shadow in the shadow shadow
EN-Alto-2__breathy__control__0006,EN-Alto-2,breathy,control,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__control__0005,EN-Alto-2,breathy,control,or hide from the light i hate to turn up out of the blue uninvited but i,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__control__0007,EN-Alto-2,breathy,control,never mind i'll find someone like you,when i'm no longer beautiful
EN-Alto-2__breathy__control__0004,EN-Alto-2,breathy,control,old friend why are you so shy ain't like you to hold back,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__control__0003,EN-Alto-2,breathy,control,guess she gave you things i didn't give to you,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__control__0001,EN-Alto-2,breathy,control,settled down that you found a girl and you,diamonds brilliant and bare now
EN-Alto-2__breathy__control__0002,EN-Alto-2,breathy,control,married now i heard that your dreams came true,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__control__0008,EN-Alto-2,breathy,control,i wish nothing but the best for you too,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__control__0009,EN-Alto-2,breathy,control,don't forget me i beg i'll remember you said,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-2__breathy__control__0011,EN-Alto-2,breathy,control,sometimes it lasts in love but sometimes it hurts instead,in the shadow of the shadow of the sun
EN-Alto-2__breathy__control__0000,EN-Alto-2,breathy,control,i heard that you,i've seen the world down it all have my cake now
EN-Alto-2__breathy__technique__0010,EN-Alto-2,breathy,technique,sometimes it lasts in love but sometimes it hurts instead,in the shadow shadow in the shadow shadow
EN-Alto-2__breathy__technique__0006,EN-Alto-2,breathy,technique,couldn't stay away i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me it isn't over,i know you will i know you will i know that you will will you still love me
EN-Alto-2__breathy__technique__0005,EN-Alto-2,breathy,technique,or hide from the light i hate to turn up out of the blue uninvited but i,will you still love me when i got nothing but my aching soul
EN-Alto-2__breathy__technique__0007,EN-Alto-2,breathy,technique,never mind i'll find someone like you,when i'm no longer beautiful
EN-Alto-2__breathy__technique__0004,EN-Alto-2,breathy,technique,old friend why are you so shy ain't like you to hold back,will you still love me when i'm no longer young and beautiful
EN-Alto-2__breathy__technique__0003,EN-Alto-2,breathy,technique,guess she gave you things i didn't give to you,the crazy days city lights the way you play with me like a child
EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,settled down that you found a girl and you,diamonds brilliant and bare now
EN-Alto-2__breathy__technique__0002,EN-Alto-2,breathy,technique,married now i heard that your dreams came true,oh summer nights mid july when you and i were forever wild
EN-Alto-2__breathy__technique__0008,EN-Alto-2,breathy,technique,i wish nothing but the best for you too,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__breathy__technique__0009,EN-Alto-2,breathy,technique,don't forget me i beg i'll remember you said,cry through the surface where they can't hurt us we're far from the shallow now
EN-Alto-2__breathy__technique__0011,EN-Alto-2,breathy,technique,sometimes it lasts in love but sometimes it hurts instead,in the shadow of the shadow of the sun
EN-Alto-2__breathy__technique__0000,EN-Alto-2,breathy,technique,i heard that you,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,we will glow in the dark turning dust to gold and we'll dream it possible,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,when your dreams come alive you're unstoppable take a shot chase the sun find the beautiful,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,until i make it real and all i see is stars it's not until you fall that you fly,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,jumping out of my skin pull the chord yeah i believe it the past,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,is everything we were don't make us who we are so i'll dream,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,i will run i will climb i will soar i'm undefeated,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,we will glow in the dark turning dust to gold and we'll dream it possible,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,when your dreams come alive you're unstoppable take a shot chase the sun find the beautiful,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,until i make it real and all i see is stars it's not until you fall that you fly,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,jumping out of my skin pull the chord yeah i believe it the past,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,is everything we were don't make us who we are so i'll dream,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,i will run i will climb i will soar i'm undefeated,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0006,EN-Alto-2,vibrato,technique,feel the world around me i had no time to choose,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,was still a child didn't get the chance to,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0007,EN-Alto-2,vibrato,technique,what i chose to do so go easy on me,when i'm no longer beautiful
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,go easy on me baby i,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,in this silence baby let me in,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,that i've been washing my hands in forever i know there is hope,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,in these waters but i can't bring myself to swim when i am drowning,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,there ain't no gold in this river,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0006,EN-Alto-2,vibrato,control,feel the world around me i had no time to choose,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,was still a child didn't get the chance to,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0007,EN-Alto-2,vibrato,control,what i chose to do so go easy on me,when i'm no longer beautiful
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,go easy on me baby i,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,in this silence baby let me in,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,that i've been washing my hands in forever i know there is hope,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,in these waters but i can't bring myself to swim when i am drowning,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,there ain't no gold in this river,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0006,EN-Alto-2,vibrato,technique,every shing a ling a ling that they're starting to sing so fine,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,every shalalala every wo'wo still shines,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0007,EN-Alto-2,vibrato,technique,when they get to the part where he's breaking her heart it can really make me cry,when i'm no longer beautiful
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,just like a long lost friend all the songs i loved so well,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,how i wondered where they'd gone but they're back again,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,waiting for my favorite songs when they played i'd sing along,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,it made me smile those were such happy times and not so long ago,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0008,EN-Alto-2,vibrato,technique,just like before it's yesterday once more,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,when i was young i'd listen to the radio,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0006,EN-Alto-2,vibrato,control,every shing a ling a ling that they're starting to sing so fine,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,every shalalala every wo'wo still shines,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0007,EN-Alto-2,vibrato,control,when they get to the part where he's breaking her heart it can really make me cry,when i'm no longer beautiful
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,just like a long lost friend all the songs i loved so well,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,how i wondered where they'd gone but they're back again,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,waiting for my favorite songs when they played i'd sing along,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,it made me smile those were such happy times and not so long ago,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0008,EN-Alto-2,vibrato,control,just like before it's yesterday once more,i'm on the deep end watch as i dive in i never meet the ground
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,when i was young i'd listen to the radio,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0006,EN-Alto-2,vibrato,technique,to find a place i love the most where the fields are green to see you once again my love,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,where the skies are blue to see you once again my love overseas from coast to coast,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,so i say a little prayer and hope my dreams will take me there,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,oh yeah and oh my love i'm holding on forever reaching for a love that seems so far,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,i'm all alone the rooms are getting smaller i wonder how,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,i wonder why i wonder where they are the days we had the songs we sang together,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,an empty street an empty house a hole inside my heart,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0006,EN-Alto-2,vibrato,control,to find a place i love the most where the fields are green to see you once again my love,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,where the skies are blue to see you once again my love overseas from coast to coast,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,so i say a little prayer and hope my dreams will take me there,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,oh yeah and oh my love i'm holding on forever reaching for a love that seems so far,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,i'm all alone the rooms are getting smaller i wonder how,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,i wonder why i wonder where they are the days we had the songs we sang together,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__control__0000,EN-Alto-2,vibrato,control,an empty street an empty house a hole inside my heart,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__technique__0006,EN-Alto-2,vibrato,technique,all your perfect imperfections give your all to me,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__technique__0005,EN-Alto-2,vibrato,technique,cause all of me loves all of you love your curves and all your edges,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__technique__0007,EN-Alto-2,vibrato,technique,i'll give my all to you you're my end and my beginning even when i lose i'm winning,when i'm no longer beautiful
EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,my head's under water but i'm breathing fine you're crazy and i'm out of my mind,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__technique__0003,EN-Alto-2,vibrato,technique,and i'm so dizzy don't know what hit me but i'll be alright,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,got my head spinning no kidding i can't pin you down,diamonds brilliant and bare now
EN-Alto-2__vibrato__technique__0002,EN-Alto-2,vibrato,technique,what's going on in that beautiful mind i'm on your magical mystery ride,oh summer nights mid july when you and i were forever wild
EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,what would i do without your smart mouth drawing me in and you kicking me out,i've seen the world down it all have my cake now
EN-Alto-2__vibrato__control__0006,EN-Alto-2,vibrato,control,all your perfect imperfections give your all to me,i know you will i know you will i know that you will will you still love me
EN-Alto-2__vibrato__control__0005,EN-Alto-2,vibrato,control,cause all of me loves all of you love your curves and all your edges,will you still love me when i got nothing but my aching soul
EN-Alto-2__vibrato__control__0007,EN-Alto-2,vibrato,control,i'll give my all to you you're my end and my beginning even when i lose i'm winning,when i'm no longer beautiful
EN-Alto-2__vibrato__control__0004,EN-Alto-2,vibrato,control,my head's under water but i'm breathing fine you're crazy and i'm out of my mind,will you still love me when i'm no longer young and beautiful
EN-Alto-2__vibrato__control__0003,EN-Alto-2,vibrato,control,and i'm so dizzy don't know what hit me but i'll be alright,the crazy days city lights the way you play with me like a child
EN-Alto-2__vibrato__control__0001,EN-Alto-2,vibrato,control,got my head spinning no kidding i can't pin you down,diamonds brilliant and bare now
EN-Alto-2__vibrato__control__0002,EN-Alto-2,vibrato,control,what's going on in that beautiful mind i'm on your magical mystery ride,oh summer nights mid july when you and i were forever wild
